"region","context","experiment","group","sample_id","bin_mid","count"
"exon","CpG","exp1","acute","15",47.5,33
"exon","CpG","exp1","acute","15",52.5,10
"exon","CpG","exp1","acute","15",57.5,25
"exon","CpG","exp1","acute","15",62.5,16
"exon","CpG","exp1","acute","15",67.5,25
"exon","CpG","exp1","acute","15",72.5,11
"exon","CpG","exp1","acute","15",77.5,26
"exon","CpG","exp1","acute","15",82.5,18
"exon","CpG","exp1","acute","15",87.5,46
"exon","CpG","exp1","acute","15",92.5,52
"exon","CpG","exp1","acute","15",97.5,139
"exon","CpG","exp1","acute","22",2.5,1616
"exon","CpG","exp1","acute","22",7.5,56
"exon","CpG","exp1","acute","22",12.5,7
"exon","CpG","exp1","acute","22",17.5,31
"exon","CpG","exp1","acute","22",22.5,18
"exon","CpG","exp1","acute","22",27.5,19
"exon","CpG","exp1","acute","22",32.5,10
"exon","CpG","exp1","acute","22",37.5,13
"exon","CpG","exp1","acute","22",42.5,7
"exon","CpG","exp1","acute","22",47.5,19
"exon","CpG","exp1","acute","22",52.5,4
"exon","CpG","exp1","acute","22",57.5,17
"exon","CpG","exp1","acute","22",62.5,11
"exon","CpG","exp1","acute","22",67.5,11
"exon","CpG","exp1","acute","22",72.5,8
"exon","CpG","exp1","acute","22",77.5,6
"exon","CpG","exp1","acute","22",82.5,8
"exon","CpG","exp1","acute","22",87.5,17
"exon","CpG","exp1","acute","22",92.5,15
"exon","CpG","exp1","acute","22",97.5,78
"exon","CpG","exp1","acute","27",2.5,1428
"exon","CpG","exp1","acute","27",7.5,65
"exon","CpG","exp1","acute","27",12.5,10
"exon","CpG","exp1","acute","27",17.5,21
"exon","CpG","exp1","acute","27",22.5,15
"exon","CpG","exp1","acute","27",27.5,20
"exon","CpG","exp1","acute","27",32.5,7
"exon","CpG","exp1","acute","27",37.5,11
"exon","CpG","exp1","acute","27",42.5,4
"exon","CpG","exp1","acute","27",47.5,12
"exon","CpG","exp1","acute","27",52.5,7
"exon","CpG","exp1","acute","27",57.5,7
"exon","CpG","exp1","acute","27",62.5,7
"exon","CpG","exp1","acute","27",67.5,7
"exon","CpG","exp1","acute","27",72.5,13
"exon","CpG","exp1","acute","27",77.5,11
"exon","CpG","exp1","acute","27",82.5,9
"exon","CpG","exp1","acute","27",87.5,21
"exon","CpG","exp1","acute","27",92.5,32
"exon","CpG","exp1","acute","27",97.5,58
"exon","CpG","exp2","naïve","10",2.5,1946
"exon","CpG","exp2","naïve","10",7.5,85
"exon","CpG","exp2","naïve","10",12.5,19
"exon","CpG","exp2","naïve","10",17.5,34
"exon","CpG","exp2","naïve","10",22.5,12
"exon","CpG","exp2","naïve","10",27.5,15
"exon","CpG","exp2","naïve","10",32.5,15
"exon","CpG","exp2","naïve","10",37.5,25
"exon","CpG","exp2","naïve","10",42.5,9
"exon","CpG","exp2","naïve","10",47.5,21
"exon","CpG","exp2","naïve","10",52.5,13
"exon","CpG","exp2","naïve","10",57.5,14
"exon","CpG","exp2","naïve","10",62.5,8
"exon","CpG","exp2","naïve","10",67.5,19
"exon","CpG","exp2","naïve","10",72.5,8
"exon","CpG","exp2","naïve","10",77.5,13
"exon","CpG","exp2","naïve","10",82.5,21
"exon","CpG","exp2","naïve","10",87.5,18
"exon","CpG","exp2","naïve","10",92.5,19
"exon","CpG","exp2","naïve","10",97.5,66
"exon","CpG","exp2","naïve","11",2.5,2424
"exon","CpG","exp2","naïve","11",7.5,117
"exon","CpG","exp2","naïve","11",12.5,21
"exon","CpG","exp2","naïve","11",17.5,42
"exon","CpG","exp2","naïve","11",22.5,12
"exon","CpG","exp2","naïve","11",27.5,24
"exon","CpG","exp2","naïve","11",32.5,13
"exon","CpG","exp2","naïve","11",37.5,25
"exon","CpG","exp2","naïve","11",42.5,10
"exon","CpG","exp2","naïve","11",47.5,19
"exon","CpG","exp2","naïve","11",52.5,17
"exon","CpG","exp2","naïve","11",57.5,12
"exon","CpG","exp2","naïve","11",62.5,8
"exon","CpG","exp2","naïve","11",67.5,24
"exon","CpG","exp2","naïve","11",72.5,12
"exon","CpG","exp2","naïve","11",77.5,19
"exon","CpG","exp2","naïve","11",82.5,11
"exon","CpG","exp2","naïve","11",87.5,25
"exon","CpG","exp2","naïve","11",92.5,35
"exon","CpG","exp2","naïve","11",97.5,94
"exon","CpG","exp2","naïve","6",2.5,3937
"exon","CpG","exp2","naïve","6",7.5,113
"exon","CpG","exp2","naïve","6",12.5,24
"exon","CpG","exp2","naïve","6",17.5,50
"exon","CpG","exp2","naïve","6",22.5,24
"exon","CpG","exp2","naïve","6",27.5,33
"exon","CpG","exp2","naïve","6",32.5,29
"exon","CpG","exp2","naïve","6",37.5,26
"exon","CpG","exp2","naïve","6",42.5,8
"exon","CpG","exp2","naïve","6",47.5,42
"exon","CpG","exp2","naïve","6",52.5,13
"exon","CpG","exp2","naïve","6",57.5,18
"exon","CpG","exp2","naïve","6",62.5,23
"exon","CpG","exp2","naïve","6",67.5,20
"exon","CpG","exp2","naïve","6",72.5,17
"exon","CpG","exp2","naïve","6",77.5,36
"exon","CpG","exp2","naïve","6",82.5,17
"exon","CpG","exp2","naïve","6",87.5,56
"exon","CpG","exp2","naïve","6",92.5,26
"exon","CpG","exp2","naïve","6",97.5,135
"exon","CpG","exp2","naïve","7",2.5,6698
"exon","CpG","exp2","naïve","7",7.5,229
"exon","CpG","exp2","naïve","7",12.5,31
"exon","CpG","exp2","naïve","7",17.5,66
"exon","CpG","exp2","naïve","7",22.5,45
"exon","CpG","exp2","naïve","7",27.5,42
"exon","CpG","exp2","naïve","7",32.5,17
"exon","CpG","exp2","naïve","7",37.5,38
"exon","CpG","exp2","naïve","7",42.5,22
"exon","CpG","exp2","naïve","7",47.5,49
"exon","CpG","exp2","naïve","7",52.5,23
"exon","CpG","exp2","naïve","7",57.5,46
"exon","CpG","exp2","naïve","7",62.5,23
"exon","CpG","exp2","naïve","7",67.5,45
"exon","CpG","exp2","naïve","7",72.5,31
"exon","CpG","exp2","naïve","7",77.5,72
"exon","CpG","exp2","naïve","7",82.5,52
"exon","CpG","exp2","naïve","7",87.5,108
"exon","CpG","exp2","naïve","7",92.5,75
"exon","CpG","exp2","naïve","7",97.5,369
"exon","CpG","exp2","primed","14",2.5,2055
"exon","CpG","exp2","primed","14",7.5,72
"exon","CpG","exp2","primed","14",12.5,28
"exon","CpG","exp2","primed","14",17.5,27
"exon","CpG","exp2","primed","14",22.5,14
"exon","CpG","exp2","primed","14",27.5,17
"exon","CpG","exp2","primed","14",32.5,11
"exon","CpG","exp2","primed","14",37.5,20
"exon","CpG","exp2","primed","14",42.5,12
"exon","CpG","exp2","primed","14",47.5,15
"exon","CpG","exp2","primed","14",52.5,5
"exon","CpG","exp2","primed","14",57.5,16
"exon","CpG","exp2","primed","14",62.5,11
"exon","CpG","exp2","primed","14",67.5,13
"exon","CpG","exp2","primed","14",72.5,9
"exon","CpG","exp2","primed","14",77.5,14
"exon","CpG","exp2","primed","14",82.5,11
"exon","CpG","exp2","primed","14",87.5,24
"exon","CpG","exp2","primed","14",92.5,23
"exon","CpG","exp2","primed","14",97.5,102
"exon","CpG","exp2","primed","2",2.5,4836
"exon","CpG","exp2","primed","2",7.5,172
"exon","CpG","exp2","primed","2",12.5,20
"exon","CpG","exp2","primed","2",17.5,48
"exon","CpG","exp2","primed","2",22.5,25
"exon","CpG","exp2","primed","2",27.5,36
"exon","CpG","exp2","primed","2",32.5,28
"exon","CpG","exp2","primed","2",37.5,36
"exon","CpG","exp2","primed","2",42.5,21
"exon","CpG","exp2","primed","2",47.5,52
"exon","CpG","exp2","primed","2",52.5,8
"exon","CpG","exp2","primed","2",57.5,18
"exon","CpG","exp2","primed","2",62.5,16
"exon","CpG","exp2","primed","2",67.5,37
"exon","CpG","exp2","primed","2",72.5,20
"exon","CpG","exp2","primed","2",77.5,35
"exon","CpG","exp2","primed","2",82.5,19
"exon","CpG","exp2","primed","2",87.5,70
"exon","CpG","exp2","primed","2",92.5,40
"exon","CpG","exp2","primed","2",97.5,238
"exon","CpG","exp2","primed","20",2.5,1240
"exon","CpG","exp2","primed","20",7.5,44
"exon","CpG","exp2","primed","20",12.5,18
"exon","CpG","exp2","primed","20",17.5,19
"exon","CpG","exp2","primed","20",22.5,9
"exon","CpG","exp2","primed","20",27.5,21
"exon","CpG","exp2","primed","20",32.5,9
"exon","CpG","exp2","primed","20",37.5,13
"exon","CpG","exp2","primed","20",42.5,4
"exon","CpG","exp2","primed","20",47.5,11
"exon","CpG","exp2","primed","20",52.5,7
"exon","CpG","exp2","primed","20",57.5,10
"exon","CpG","exp2","primed","20",62.5,4
"exon","CpG","exp2","primed","20",67.5,16
"exon","CpG","exp2","primed","20",72.5,8
"exon","CpG","exp2","primed","20",77.5,9
"exon","CpG","exp2","primed","20",82.5,2
"exon","CpG","exp2","primed","20",87.5,17
"exon","CpG","exp2","primed","20",92.5,20
"exon","CpG","exp2","primed","20",97.5,39
"exon","CpG","exp2","primed","21",2.5,1491
"exon","CpG","exp2","primed","21",7.5,75
"exon","CpG","exp2","primed","21",12.5,16
"exon","CpG","exp2","primed","21",17.5,19
"exon","CpG","exp2","primed","21",22.5,13
"exon","CpG","exp2","primed","21",27.5,24
"exon","CpG","exp2","primed","21",32.5,8
"exon","CpG","exp2","primed","21",37.5,16
"exon","CpG","exp2","primed","21",42.5,6
"exon","CpG","exp2","primed","21",47.5,18
"exon","CpG","exp2","primed","21",52.5,8
"exon","CpG","exp2","primed","21",57.5,6
"exon","CpG","exp2","primed","21",62.5,6
"exon","CpG","exp2","primed","21",67.5,14
"exon","CpG","exp2","primed","21",72.5,8
"exon","CpG","exp2","primed","21",77.5,17
"exon","CpG","exp2","primed","21",82.5,9
"exon","CpG","exp2","primed","21",87.5,24
"exon","CpG","exp2","primed","21",92.5,21
"exon","CpG","exp2","primed","21",97.5,61
"exon","CHG","exp1","control","13",2.5,6581
"exon","CHG","exp1","control","13",7.5,169
"exon","CHG","exp1","control","13",12.5,7
"exon","CHG","exp1","control","13",17.5,4
"exon","CHG","exp1","control","13",22.5,0
"exon","CHG","exp1","control","13",27.5,0
"exon","CHG","exp1","control","13",32.5,0
"exon","CHG","exp1","control","13",37.5,0
"exon","CHG","exp1","control","13",42.5,0
"exon","CHG","exp1","control","13",47.5,0
"exon","CHG","exp1","control","13",52.5,0
"exon","CHG","exp1","control","13",57.5,0
"exon","CHG","exp1","control","13",62.5,0
"exon","CHG","exp1","control","13",67.5,0
"exon","CHG","exp1","control","13",72.5,0
"exon","CHG","exp1","control","13",77.5,0
"exon","CHG","exp1","control","13",82.5,0
"exon","CHG","exp1","control","13",87.5,0
"exon","CHG","exp1","control","13",92.5,0
"exon","CHG","exp1","control","13",97.5,0
"exon","CHG","exp1","control","16",2.5,3496
"exon","CHG","exp1","control","16",7.5,42
"exon","CHG","exp1","control","16",12.5,2
"exon","CHG","exp1","control","16",17.5,2
"exon","CHG","exp1","control","16",22.5,1
"exon","CHG","exp1","control","16",27.5,0
"exon","CHG","exp1","control","16",32.5,0
"exon","CHG","exp1","control","16",37.5,0
"exon","CHG","exp1","control","16",42.5,0
"exon","CHG","exp1","control","16",47.5,0
"exon","CHG","exp1","control","16",52.5,0
"exon","CHG","exp1","control","16",57.5,0
"exon","CHG","exp1","control","16",62.5,0
"exon","CHG","exp1","control","16",67.5,0
"exon","CHG","exp1","control","16",72.5,0
"exon","CHG","exp1","control","16",77.5,0
"exon","CHG","exp1","control","16",82.5,0
"exon","CHG","exp1","control","16",87.5,0
"exon","CHG","exp1","control","16",92.5,0
"exon","CHG","exp1","control","16",97.5,0
"exon","CHG","exp1","control","9",2.5,6435
"exon","CHG","exp1","control","9",7.5,134
"exon","CHG","exp1","control","9",12.5,2
"exon","CHG","exp1","control","9",17.5,4
"exon","CHG","exp1","control","9",22.5,0
"exon","CHG","exp1","control","9",27.5,0
"exon","CHG","exp1","control","9",32.5,0
"exon","CHG","exp1","control","9",37.5,0
"exon","CHG","exp1","control","9",42.5,0
"exon","CHG","exp1","control","9",47.5,0
"exon","CHG","exp1","control","9",52.5,0
"exon","CHG","exp1","control","9",57.5,1
"exon","CHG","exp1","control","9",62.5,0
"exon","CHG","exp1","control","9",67.5,0
"exon","CHG","exp1","control","9",72.5,0
"exon","CHG","exp1","control","9",77.5,0
"exon","CHG","exp1","control","9",82.5,0
"exon","CHG","exp1","control","9",87.5,0
"exon","CHG","exp1","control","9",92.5,0
"exon","CHG","exp1","control","9",97.5,2
"exon","CHG","exp1","acute","15",2.5,4822
"exon","CHG","exp1","acute","15",7.5,111
"exon","CHG","exp1","acute","15",12.5,6
"exon","CHG","exp1","acute","15",17.5,1
"exon","CHG","exp1","acute","15",22.5,0
"exon","CHG","exp1","acute","15",27.5,0
"exon","CHG","exp1","acute","15",32.5,0
"exon","CHG","exp1","acute","15",37.5,0
"exon","CHG","exp1","acute","15",42.5,0
"exon","CHG","exp1","acute","15",47.5,0
"exon","CHG","exp1","acute","15",52.5,0
"exon","CHG","exp1","acute","15",57.5,0
"exon","CHG","exp1","acute","15",62.5,0
"exon","CHG","exp1","acute","15",67.5,0
"exon","CHG","exp1","acute","15",72.5,0
"exon","CHG","exp1","acute","15",77.5,0
"exon","CHG","exp1","acute","15",82.5,0
"exon","CHG","exp1","acute","15",87.5,0
"exon","CHG","exp1","acute","15",92.5,0
"exon","CHG","exp1","acute","15",97.5,0
"exon","CHG","exp1","acute","22",2.5,2245
"exon","CHG","exp1","acute","22",7.5,58
"exon","CHG","exp1","acute","22",12.5,0
"exon","CHG","exp1","acute","22",17.5,0
"exon","CHG","exp1","acute","22",22.5,0
"exon","CHG","exp1","acute","22",27.5,0
"exon","CHG","exp1","acute","22",32.5,0
"exon","CHG","exp1","acute","22",37.5,0
"exon","CHG","exp1","acute","22",42.5,0
"exon","CHG","exp1","acute","22",47.5,0
"exon","CHG","exp1","acute","22",52.5,0
"exon","CHG","exp1","acute","22",57.5,0
"exon","CHG","exp1","acute","22",62.5,0
"exon","CHG","exp1","acute","22",67.5,0
"exon","CHG","exp1","acute","22",72.5,0
"exon","CHG","exp1","acute","22",77.5,0
"exon","CHG","exp1","acute","22",82.5,0
"exon","CHG","exp1","acute","22",87.5,0
"exon","CHG","exp1","acute","22",92.5,0
"exon","CHG","exp1","acute","22",97.5,0
"exon","CHG","exp1","acute","27",2.5,2044
"exon","CHG","exp1","acute","27",7.5,55
"exon","CHG","exp1","acute","27",12.5,0
"exon","CHG","exp1","acute","27",17.5,3
"exon","CHG","exp1","acute","27",22.5,1
"exon","CHG","exp1","acute","27",27.5,0
"exon","CHG","exp1","acute","27",32.5,0
"exon","CHG","exp1","acute","27",37.5,0
"exon","CHG","exp1","acute","27",42.5,0
"exon","CHG","exp1","acute","27",47.5,0
"exon","CHG","exp1","acute","27",52.5,0
"exon","CHG","exp1","acute","27",57.5,0
"exon","CHG","exp1","acute","27",62.5,0
"exon","CHG","exp1","acute","27",67.5,0
"exon","CHG","exp1","acute","27",72.5,0
"exon","CHG","exp1","acute","27",77.5,0
"exon","CHG","exp1","acute","27",82.5,0
"exon","CHG","exp1","acute","27",87.5,0
"exon","CHG","exp1","acute","27",92.5,0
"exon","CHG","exp1","acute","27",97.5,0
"exon","CHG","exp2","naïve","10",2.5,2684
"exon","CHG","exp2","naïve","10",7.5,34
"exon","CHG","exp2","naïve","10",12.5,2
"exon","CHG","exp2","naïve","10",17.5,2
"exon","CHG","exp2","naïve","10",22.5,0
"exon","CHG","exp2","naïve","10",27.5,0
"exon","CHG","exp2","naïve","10",32.5,0
"exon","CHG","exp2","naïve","10",37.5,0
"exon","CHG","exp2","naïve","10",42.5,0
"exon","CHG","exp2","naïve","10",47.5,0
"exon","CHG","exp2","naïve","10",52.5,0
"exon","CHG","exp2","naïve","10",57.5,0
"exon","CHG","exp2","naïve","10",62.5,0
"exon","CHG","exp2","naïve","10",67.5,0
"exon","CHG","exp2","naïve","10",72.5,0
"exon","CHG","exp2","naïve","10",77.5,0
"exon","CHG","exp2","naïve","10",82.5,0
"exon","CHG","exp2","naïve","10",87.5,0
"exon","CHG","exp2","naïve","10",92.5,0
"exon","CHG","exp2","naïve","10",97.5,0
"exon","CHG","exp2","naïve","11",2.5,3354
"exon","CHG","exp2","naïve","11",7.5,92
"exon","CHG","exp2","naïve","11",12.5,2
"exon","CHG","exp2","naïve","11",17.5,1
"exon","CHG","exp2","naïve","11",22.5,0
"exon","CHG","exp2","naïve","11",27.5,3
"exon","CHG","exp2","naïve","11",32.5,0
"exon","CHG","exp2","naïve","11",37.5,0
"exon","CHG","exp2","naïve","11",42.5,0
"exon","CHG","exp2","naïve","11",47.5,0
"exon","CHG","exp2","naïve","11",52.5,0
"exon","CHG","exp2","naïve","11",57.5,0
"exon","CHG","exp2","naïve","11",62.5,0
"exon","CHG","exp2","naïve","11",67.5,0
"exon","CHG","exp2","naïve","11",72.5,0
"exon","CHG","exp2","naïve","11",77.5,0
"exon","CHG","exp2","naïve","11",82.5,0
"exon","CHG","exp2","naïve","11",87.5,0
"exon","CHG","exp2","naïve","11",92.5,0
"exon","CHG","exp2","naïve","11",97.5,0
"exon","CHG","exp2","naïve","6",2.5,5320
"exon","CHG","exp2","naïve","6",7.5,76
"exon","CHG","exp2","naïve","6",12.5,4
"exon","CHG","exp2","naïve","6",17.5,2
"exon","CHG","exp2","naïve","6",22.5,0
"exon","CHG","exp2","naïve","6",27.5,0
"exon","CHG","exp2","naïve","6",32.5,0
"exon","CHG","exp2","naïve","6",37.5,0
"exon","CHG","exp2","naïve","6",42.5,0
"exon","CHG","exp2","naïve","6",47.5,0
"exon","CHG","exp2","naïve","6",52.5,0
"exon","CHG","exp2","naïve","6",57.5,0
"exon","CHG","exp2","naïve","6",62.5,0
"exon","CHG","exp2","naïve","6",67.5,0
"exon","CHG","exp2","naïve","6",72.5,0
"exon","CHG","exp2","naïve","6",77.5,0
"exon","CHG","exp2","naïve","6",82.5,0
"exon","CHG","exp2","naïve","6",87.5,0
"exon","CHG","exp2","naïve","6",92.5,0
"exon","CHG","exp2","naïve","6",97.5,0
"exon","CHG","exp2","naïve","7",2.5,9440
"exon","CHG","exp2","naïve","7",7.5,161
"exon","CHG","exp2","naïve","7",12.5,3
"exon","CHG","exp2","naïve","7",17.5,6
"exon","CHG","exp2","naïve","7",22.5,2
"exon","CHG","exp2","naïve","7",27.5,0
"exon","CHG","exp2","naïve","7",32.5,0
"exon","CHG","exp2","naïve","7",37.5,0
"exon","CHG","exp2","naïve","7",42.5,0
"exon","CHG","exp2","naïve","7",47.5,0
"exon","CHG","exp2","naïve","7",52.5,0
"exon","CHG","exp2","naïve","7",57.5,0
"exon","CHG","exp2","naïve","7",62.5,0
